Tag_ID,Tiller_23,Inf_23,Spikelet_A,Spikelet_B,Spikelet_C,tiller_Herb
714,13,7,NA,NA,NA,0
715,30,10,NA,NA,NA,0
716,7,0,NA,NA,NA,7
717,8,3,NA,NA,NA,0
718,21,1,NA,NA,NA,19
719,28,10,NA,NA,NA,0
720,19,3,NA,NA,NA,15
721,19,6,NA,NA,NA,0
722,3,1,NA,NA,NA,0
723,6,3,NA,NA,NA,0
724,7,7,NA,NA,NA,0
725,3,1,NA,NA,NA,2
726,22,7,NA,NA,NA,15
727,12,7,NA,NA,NA,0
728,9,5,NA,NA,NA,3
729,3,0,NA,NA,NA,0
730,25,20,NA,NA,NA,0
731,8,0,NA,NA,NA,8
731,3,0,NA,NA,NA,4
732,7,0,NA,NA,NA,7
733,2,0,NA,NA,NA,2
734,11,,NA,NA,NA,11
735,6,3,NA,NA,NA,0
736,7,4,NA,NA,NA,7
737,9,1,NA,NA,NA,8
738,4,1,NA,NA,NA,2
739,14,4,NA,NA,NA,14
740,13,1,NA,NA,NA,13
741,12,0,NA,NA,NA,7
742,6,0,NA,NA,NA,5
743,9,0,NA,NA,NA,5
744,11,0,NA,NA,NA,2
745,10,1,NA,NA,NA,9
746,1,0,NA,NA,NA,0
747,13,0,NA,NA,NA,13
748,1,0,NA,NA,NA,1
749,4,0,NA,NA,NA,1
750,5,1,NA,NA,NA,5
751,4,0,NA,NA,NA,4
752,16,3,NA,NA,NA,16
753,2,0,NA,NA,NA,0
754,8,7,NA,NA,NA,0
755,1,1,NA,NA,NA,0
756,1,0,NA,NA,NA,0
757,2,2,NA,NA,NA,0
758,4,2,NA,NA,NA,0
759,7,2,NA,NA,NA,0
760,6,2,NA,NA,NA,0
761,6,1,NA,NA,NA,0
762,1,0,NA,NA,NA,0
763,6,6,NA,NA,NA,0
764,4,1,NA,NA,NA,0
765,3,2,NA,NA,NA,0
766,4,3,NA,NA,NA,0
767,4,1,NA,NA,NA,4
768,5,3,NA,NA,NA,5
769,4,0,NA,NA,NA,0
770,1,0,NA,NA,NA,1
771,2,,NA,NA,NA,2
772,11,0,NA,NA,NA,11
773,7,1,NA,NA,NA,6
774,2,1,NA,NA,NA,0
775,16,2,NA,NA,NA,0
776,1,1,NA,NA,NA,0
777,8,5,NA,NA,NA,0
778,8,8,NA,NA,NA,0
779,10,5,NA,NA,NA,0
780,3,0,NA,NA,NA,0
781,1,0,NA,NA,NA,1
782,7,1,NA,NA,NA,6
783,1,0,NA,NA,NA,0
784,5,0,NA,NA,NA,5
785,11,0,NA,NA,NA,11
786,2,0,NA,NA,NA,0
787,7,0,NA,NA,NA,7
788,14,0,NA,NA,NA,14
789,9,0,NA,NA,NA,0
790,6,0,NA,NA,NA,0
791,12,0,NA,NA,NA,0
792,6,0,NA,NA,NA,0
793,5,0,NA,NA,NA,0
794,9,0,NA,NA,NA,0
795,18,0,NA,NA,NA,0
796,6,0,NA,NA,NA,0
797,5,0,NA,NA,NA,0
798,2,0,NA,NA,NA,0
799,4,0,NA,NA,NA,0
801,13,0,NA,NA,NA,0
802,2,1,24,NA,NA,0
803,10,0,NA,NA,NA,0
804,2,0,NA,NA,NA,0
805,2,0,NA,NA,NA,0
806,7,0,NA,NA,NA,0
807,4,0,NA,NA,NA,0
808,5,0,NA,NA,NA,0
809,9,0,NA,NA,NA,0
810,7,0,NA,NA,NA,0
811,18,15,NA,NA,NA,0
812,9,8,NA,NA,NA,0
813,12,11,NA,NA,NA,0
814,3,0,NA,NA,NA,0
815,14,5,NA,NA,NA,0
816,22,11,NA,NA,NA,0
817,30,10,NA,NA,NA,0
818,19,15,NA,NA,NA,0
819,44,19,NA,NA,NA,0
820,36,20,NA,NA,NA,0
821,24,14,NA,NA,NA,0
822,23,13,NA,NA,NA,0
823,27,9,NA,NA,NA,0
824,16,6,NA,NA,NA,0
825,25,12,NA,NA,NA,0
826,9,6,NA,NA,NA,0
827,17,12,NA,NA,NA,0
828,23,10,NA,NA,NA,0
829,13,11,NA,NA,NA,0
830,24,8,NA,NA,NA,0
831,22,16,NA,NA,NA,0
832,32,12,NA,NA,NA,0
833,6,4,NA,NA,NA,0
834,9,2,NA,NA,NA,1
835,24,3,NA,NA,NA,0
836,17,8,NA,NA,NA,0
837,32,9,NA,NA,NA,0
838,18,5,NA,NA,NA,0
839,15,4,NA,NA,NA,0
840,24,14,NA,NA,NA,0
841,8,0,NA,NA,NA,0
842,11,5,NA,NA,NA,0
843,37,17,NA,NA,NA,0
844,39,8,NA,NA,NA,0
845,35,10,NA,NA,NA,0
846,27,8,NA,NA,NA,0
847,36,18,NA,NA,NA,0
848,31,12,NA,NA,NA,0
849,18,6,NA,NA,NA,0
850,10,2,NA,NA,NA,0
851,31,21,NA,NA,NA,0
852,40,10,NA,NA,NA,0
853,20,10,NA,NA,NA,0
854,18,14,NA,NA,NA,0
855,21,4,NA,NA,NA,0
856,1,0,NA,NA,NA,0
857,23,14,NA,NA,NA,0
858,1,1,NA,NA,NA,0
859,9,6,NA,NA,NA,0
860,9,5,NA,NA,NA,0
861,0,0,NA,NA,NA,
862,18,6,NA,NA,NA,0
863,8,0,NA,NA,NA,0
864,22,10,NA,NA,NA,0
865,13,6,NA,NA,NA,0
866,13,9,NA,NA,NA,0
867,25,13,NA,NA,NA,0
868,24,5,NA,NA,NA,0
869,25,16,NA,NA,NA,0
870,12,4,NA,NA,NA,0
871,13,0,NA,NA,NA,0
872,13,0,NA,NA,NA,1
873,24,3,29,29,29,0
874,35,0,NA,NA,NA,0
875,17,0,NA,NA,NA,0
876,22,0,NA,NA,NA,5
877,24,2,NA,NA,NA,0
878,23,0,NA,NA,NA,0
879,15,0,NA,NA,NA,0
880,10,0,NA,NA,NA,2
881,15,4,22,16,22,0
882,29,0,NA,NA,NA,0
883,11,0,NA,NA,NA,1
884,12,1,22,NA,NA,0
885,6,1,NA,NA,NA,0
886,8,0,NA,NA,NA,0
887,17,0,NA,NA,NA,1
888,7,1,NA,NA,NA,1
889,18,2,28,15,NA,0
890,25,1,NA,NA,NA,0
891,11,0,NA,NA,NA,0
892,11,0,NA,NA,NA,0
893,23,4,33,29,32,0
894,16,3,NA,NA,NA,0
895,28,0,NA,NA,NA,0
896,17,4,12,9,13,4
897,24,1,NA,NA,NA,0
898,23,0,NA,NA,NA,0
899,16,0,NA,NA,NA,0
900,35,1,NA,NA,NA,0
901,25,12,NA,NA,NA,1
902,15,5,NA,NA,NA,0
903,11,7,NA,NA,NA,0
904,34,12,NA,NA,NA,0
905,31,15,NA,NA,NA,0
906,24,6,NA,NA,NA,0
907,18,11,NA,NA,NA,2
908,25,18,NA,NA,NA,0
909,19,7,NA,NA,NA,0
910,18,13,NA,NA,NA,0
911,25,8,NA,NA,NA,0
912,13,7,NA,NA,NA,0
913,25,15,NA,NA,NA,1
914,42,17,NA,NA,NA,1
915,17,7,NA,NA,NA,2
916,20,6,NA,NA,NA,0
917,17,11,NA,NA,NA,0
918,13,9,NA,NA,NA,1
919,27,9,NA,NA,NA,0
920,13,9,NA,NA,NA,0
921,12,11,NA,NA,NA,0
922,24,10,NA,NA,NA,0
923,22,8,NA,NA,NA,0
924,24,17,NA,NA,NA,0
925,8,4,NA,NA,NA,2
926,17,4,NA,NA,NA,0
927,12,3,NA,NA,NA,0
928,9,7,NA,NA,NA,0
929,21,19,NA,NA,NA,1
930,21,10,NA,NA,NA,0
931,15,13,NA,NA,NA,0
932,16,4,NA,NA,NA,0
933,42,22,NA,NA,NA,0
934,34,19,NA,NA,NA,0
935,15,10,NA,NA,NA,0
936,10,3,NA,NA,NA,0
937,17,11,NA,NA,NA,0
938,40,32,NA,NA,NA,0
939,17,6,NA,NA,NA,0
940,23,9,NA,NA,NA,0
941,27,9,NA,NA,NA,0
942,30,8,NA,NA,NA,0
943,16,7,NA,NA,NA,0
944,21,5,NA,NA,NA,0
945,33,11,NA,NA,NA,0
946,45,24,NA,NA,NA,2
947,51,34,NA,NA,NA,6
948,26,14,NA,NA,NA,0
949,22,14,NA,NA,NA,0
950,47,20,NA,NA,NA,3
951,78,36,NA,NA,NA,0
952,35,19,NA,NA,NA,0
953,37,14,NA,NA,NA,0
954,52,29,NA,NA,NA,0
955,42,23,NA,NA,NA,0
956,23,19,NA,NA,NA,2
957,24,20,NA,NA,NA,0
958,25,16,NA,NA,NA,2
959,21,19,NA,NA,NA,2
960,24,15,NA,NA,NA,3
961,21,1,NA,NA,NA,0
962,16,2,11,15,NA,1
963,22,0,NA,NA,NA,0
964,29,0,NA,NA,NA,0
965,24,3,3,17,NA,0
966,24,0,NA,NA,NA,0
967,22,0,NA,NA,NA,0
968,15,0,NA,NA,NA,0
969,6,0,NA,NA,NA,0
970,20,0,NA,NA,NA,0
971,9,3,17,14,19,1
972,11,1,NA,NA,NA,0
973,21,0,NA,NA,NA,2
974,28,0,NA,NA,NA,0
975,13,0,NA,NA,NA,0
976,13,0,NA,NA,NA,4
977,10,1,30,NA,NA,2
978,8,0,NA,NA,NA,1
979,15,0,NA,NA,NA,0
980,8,6,NA,NA,NA,6
981,19,1,NA,NA,NA,0
982,5,0,NA,NA,NA,1
983,10,1,20,NA,NA,0
984,9,0,NA,NA,NA,1
985,19,0,NA,NA,NA,0
986,15,0,NA,NA,NA,1
987,9,5,19,22,15,1
988,10,1,25,NA,NA,2
989,22,1,NA,NA,NA,0
990,13,4,NA,NA,NA,4
991,10,0,NA,NA,NA,5
992,11,0,NA,NA,NA,3
993,8,1,10,NA,NA,2
994,14,0,NA,NA,NA,6
995,4,0,NA,NA,NA,3
996,9,0,NA,NA,NA,9
997,11,0,NA,NA,NA,11
998,4,0,NA,NA,NA,1
999,8,0,NA,NA,NA,6
2001,9,0,NA,NA,NA,9
2002,10,0,NA,NA,NA,9
2003,9,0,NA,NA,NA,7
2004,7,1,8,NA,NA,7
2005,14,0,NA,NA,NA,11
2006,12,0,NA,NA,NA,0
2007,7,0,NA,NA,NA,0
2008,5,0,NA,NA,NA,0
2009,13,0,NA,NA,NA,0
2010,5,0,NA,NA,NA,0
2011,17,0,NA,NA,NA,0
2012,16,0,NA,NA,NA,1
2013,16,2,15,19,NA,0
2014,18,0,NA,NA,NA,0
2015,5,2,17,12,NA,0
2016,10,6,NA,NA,NA,0
2017,11,0,NA,NA,NA,0
2018,23,1,NA,NA,NA,0
2019,9,3,23,24,26,0
2020,12,0,NA,NA,NA,0
2021,4,0,NA,NA,NA,4
2022,2,2,NA,NA,NA,1
2023,1,0,NA,NA,NA,1
2024,2,0,NA,NA,NA,2
2025,3,3,11,15,11,3
2026,3,0,NA,NA,NA,2
2027,1,0,NA,NA,NA,1
2028,4,0,NA,NA,NA,4
2029,3,0,NA,NA,NA,3
2030,3,0,NA,NA,NA,3
2031,6,0,NA,NA,NA,6
2032,3,0,NA,NA,NA,3
2033,1,0,NA,NA,NA,1
2034,3,3,10,11,9,0
2035,9,6,NA,NA,NA,0
2036,2,1,15,NA,NA,1
2037,1,1,NA,NA,NA,0
2038,2,1,26,NA,NA,0
2039,2,1,NA,NA,NA,1
2040,1,0,NA,NA,NA,0
2041,23,0,NA,NA,NA,27
2042,2,0,NA,NA,NA,0
2043,1,1,NA,NA,NA,0
2044,11,0,NA,NA,NA,9
2045,4,0,NA,NA,NA,1
2046,3,0,NA,NA,NA,1
2047,1,1,NA,NA,NA,0
2048,3,0,NA,NA,NA,3
2049,11,0,NA,NA,NA,0
2050,4,0,NA,NA,NA,3
2051,0,,NA,NA,NA,
2052,3,0,NA,NA,NA,1
2053,2,0,NA,NA,NA,1
2054,4,0,NA,NA,NA,3
2055,2,0,NA,NA,NA,0
2056,7,0,NA,NA,NA,2
2057,0,,NA,NA,NA,
2058,1,0,NA,NA,NA,0
2059,0,,NA,NA,NA,
2060,4,0,NA,NA,NA,2
2061,2,0,NA,NA,NA,0
2062,3,0,NA,NA,NA,2
2063,7,0,NA,NA,NA,3
2064,4,0,NA,NA,NA,5
2065,3,3,15,11,13,0
2066,4,4,NA,NA,NA,0
2067,4,0,NA,NA,NA,0
2068,4,2,NA,NA,NA,1
2069,1,1,NA,NA,NA,1
2070,1,1,36,NA,NA,1
2071,3,2,NA,NA,NA,3
2072,4,1,25,NA,NA,2
2073,6,1,NA,NA,NA,1
2074,5,0,NA,NA,NA,3
2075,4,1,NA,NA,NA,1
2076,2,0,NA,NA,NA,2
2077,4,0,NA,NA,NA,1
2078,3,0,NA,NA,NA,0
2079,6,2,NA,NA,NA,0
2080,9,0,NA,NA,NA,10
2081,1,1,21,NA,NA,3
2082,7,0,NA,NA,NA,1
2083,2,2,NA,NA,NA,6
2084,3,3,19,15,9,5
2085,1,1,NA,NA,NA,0
2086,1,0,NA,NA,NA,0
2087,2,0,NA,NA,NA,3
2088,2,2,15,20,NA,1
2089,2,2,NA,NA,NA,2
2090,7,4,NA,NA,NA,8
2091,3,1,NA,NA,NA,0
2092,11,0,NA,NA,NA,0
2093,4,2,13,15,NA,3
2094,3,3,24,26,12,2
2095,14,0,NA,NA,NA,9
2096,6,0,NA,NA,NA,2
2097,1,1,18,NA,NA,0
2098,2,0,NA,NA,NA,0
2099,2,0,NA,NA,NA,0
2100,3,0,NA,NA,NA,7
2101,2,0,NA,NA,NA,0
2102,1,1,50,NA,NA,1
2103,5,0,NA,NA,NA,0
2104,2,1,NA,NA,NA,0
2105,7,2,NA,NA,NA,0
2106,13,0,NA,NA,NA,0
2107,4,1,NA,NA,NA,0
2108,1,1,NA,NA,NA,0
2109,1,1,NA,NA,NA,0
2110,8,2,NA,NA,NA,0
2111,4,4,17,21,19,0
2112,3,0,NA,NA,NA,0
2113,2,2,16,16,NA,0
2114,4,1,NA,NA,NA,0
2115,1,1,NA,NA,NA,0
2116,2,1,NA,NA,NA,0
2117,3,2,NA,NA,NA,0
2118,3,3,28,33,29,0
2119,3,0,NA,NA,NA,0
2120,11,0,NA,NA,NA,0
2121,2,1,27,NA,NA,0
2122,1,1,NA,NA,NA,0
2123,12,0,NA,NA,NA,0
2124,2,1,NA,NA,NA,0
2125,15,0,NA,NA,NA,0
2126,5,4,NA,NA,NA,0
2127,2,1,NA,NA,NA,0
2128,4,3,15,20,NA,0
2129,3,3,NA,NA,NA,0
2130,6,5,NA,NA,NA,0
2131,7,0,NA,NA,NA,0
2132,2,2,15,21,NA,0
2133,3,1,NA,NA,NA,0
2134,2,1,NA,NA,NA,1
2135,7,1,NA,NA,NA,1
2136,3,2,25,27,NA,0
2137,4,2,NA,NA,NA,0
2138,2,0,NA,NA,NA,2
2139,2,0,NA,NA,NA,0
2140,5,5,NA,NA,NA,0
2141,1,1,31,NA,NA,0
2142,3,0,NA,NA,NA,0
2143,17,0,NA,NA,NA,0
2144,8,0,NA,NA,NA,0
2145,4,3,NA,NA,NA,1
2146,9,1,NA,NA,NA,1
2147,8,0,NA,NA,NA,0
2148,4,2,15,19,NA,0
2149,5,0,NA,NA,NA,0
2150,5,0,NA,NA,NA,1
2151,2,2,16,18,NA,1
2152,3,2,NA,NA,NA,0
2153,2,2,NA,NA,NA,0
2154,12,0,NA,NA,NA,0
2155,2,2,35,37,NA,2
2156,3,1,NA,NA,NA,0
2157,3,3,NA,NA,NA,0
2158,3,0,NA,NA,NA,0
2159,6,0,NA,NA,NA,1
2160,2,1,NA,NA,NA,1
2161,17,1,NA,NA,NA,0
2162,25,5,42,NA,NA,0
2163,6,0,NA,NA,NA,0
2164,18,6,NA,NA,NA,0
2165,6,0,38,46,NA,0
2166,10,4,38,43,NA,0
2167,1,0,NA,NA,NA,0
2168,18,0,NA,NA,NA,3
2169,7,1,NA,NA,NA,1
2170,11,6,27,41,NA,1
2171,8,0,NA,NA,NA,0
2172,6,3,10,NA,NA,0
2173,11,4,41,NA,NA,0
2174,17,0,NA,NA,NA,0
2175,7,0,NA,NA,NA,1
2176,5,3,13,15,11,0
2177,1,1,NA,NA,NA,0
2178,3,2,NA,NA,NA,0
2179,2,2,NA,NA,NA,0
2180,2,0,NA,NA,NA,0
2181,3,0,NA,NA,NA,1
2182,3,2,15,15,NA,
2183,5,2,NA,NA,NA,0
2184,1,0,NA,NA,NA,1
2185,3,2,15,21,NA,0
2186,2,2,NA,NA,NA,2
2187,1,1,NA,NA,NA,1
2188,6,0,NA,NA,NA,0
2189,1,0,NA,NA,NA,0
2190,2,2,NA,NA,NA,1
2191,4,0,NA,NA,NA,4
2192,3,0,NA,NA,NA,3
2193,2,0,NA,NA,NA,0
2194,4,0,NA,NA,NA,4
2195,4,0,NA,NA,NA,3
2196,1,0,NA,NA,NA,1
2197,3,0,NA,NA,NA,3
2198,4,0,NA,NA,NA,4
2199,4,0,NA,NA,NA,4
2200,2,0,NA,NA,NA,1
2201,8,2,NA,NA,NA,0
2202,8,0,NA,NA,NA,1
2203,5,3,25,17,17,1
2204,13,2,NA,NA,NA,1
2205,5,1,NA,NA,NA,1
2206,7,3,19,17,19,1
2207,8,2,NA,NA,NA,2
2208,2,0,NA,NA,NA,0
2209,3,2,21,15,NA,0
2210,3,0,NA,NA,NA,0
2211,5,3,NA,NA,NA,0
2212,12,4,NA,NA,NA,4
2213,8,1,NA,NA,NA,1
2214,2,2,NA,NA,NA,0
2215,4,2,NA,NA,NA,1
2216,4,2,NA,NA,NA,0
2217,3,3,NA,NA,NA,1
2218,2,1,NA,NA,NA,0
2219,3,1,NA,NA,NA,0
2220,4,3,19,19,13,1
2221,5,1,NA,NA,NA,0
2222,4,2,NA,NA,NA,0
2223,5,2,19,15,NA,
2224,10,0,NA,NA,NA,0
2225,4,2,15,14,NA,0
2226,2,2,NA,NA,NA,0
2227,2,0,NA,NA,NA,0
2228,1,0,NA,NA,NA,0
2229,2,1,NA,NA,NA,0
2230,12,0,NA,NA,NA,2
2231,3,2,NA,NA,NA,1
2232,3,0,NA,NA,NA,0
2233,0,0,NA,NA,NA,0
2234,6,5,16,17,13,2
2235,10,0,NA,NA,NA,0
2236,0,0,NA,NA,NA,0
2237,5,4,NA,NA,NA,0
2238,1,1,22,NA,NA,1
2239,9,0,NA,NA,NA,2
2240,2,1,NA,NA,NA,0
2241,2,1,21,NA,NA,0
2242,5,0,NA,NA,NA,0
2243,2,1,NA,NA,NA,0
2244,2,1,NA,NA,NA,0
2245,7,6,19,13,13,0
2246,2,1,NA,NA,NA,0
2247,1,0,NA,NA,NA,0
2248,3,3,15,14,11,0
2249,4,0,NA,NA,NA,0
2250,3,0,NA,NA,NA,0
2251,2,2,NA,NA,NA,0
2252,2,1,NA,NA,NA,0
2253,1,1,NA,NA,NA,0
2254,2,2,11,17,NA,0
2255,7,0,NA,NA,NA,0
2256,2,0,NA,NA,NA,1
2257,2,0,NA,NA,NA,1
2258,1,0,NA,NA,NA,0
2259,3,0,NA,NA,NA,0
2260,3,1,26,NA,NA,0
2261,2,0,NA,NA,NA,0
2262,4,0,NA,NA,NA,1
2263,3,0,NA,NA,NA,0
2264,10,0,NA,NA,NA,1
2265,5,0,NA,NA,NA,0
2266,5,0,NA,NA,NA,2
2267,2,2,13,15,NA,0
2268,2,0,NA,NA,NA,2
2269,5,0,NA,NA,NA,0
2270,3,1,34,NA,NA,0
2271,3,2,NA,NA,NA,0
2272,2,2,NA,NA,NA,0
2273,11,0,NA,NA,NA,1
2274,4,0,NA,NA,NA,0
2275,3,0,NA,NA,NA,0
2276,3,2,19,NA,NA,1
2277,9,0,NA,NA,NA,2
2278,2,1,37,NA,NA,0
2279,1,1,NA,NA,NA,0
2280,11,2,NA,NA,NA,0
2281,1,1,NA,NA,NA,0
2282,10,0,NA,NA,NA,1
2283,6,0,NA,NA,NA,0
2301,6,0,NA,NA,NA,1
2302,7,3,17,15,19,3
2303,3,0,NA,NA,NA,1
2304,3,3,NA,NA,NA,0
2305,5,2,25,29,NA,0
2306,3,3,NA,NA,NA,1
2307,6,1,NA,NA,NA,2
2308,7,6,NA,NA,NA,3
2309,4,3,21,17,21,1
2310,11,2,NA,NA,NA,3
2311,3,0,NA,NA,NA,3
2312,1,1,NA,NA,NA,1
2313,4,2,NA,NA,NA,2
2314,4,0,NA,NA,NA,2
2315,4,1,NA,NA,NA,3
2316,4,0,NA,NA,NA,2
2317,2,0,NA,NA,NA,2
2318,1,0,NA,NA,NA,0
2319,6,0,NA,NA,NA,0
2320,2,1,24,NA,NA,3
2321,1,0,NA,NA,NA,1
2322,2,0,NA,NA,NA,2
2323,2,0,NA,NA,NA,1
2324,1,0,NA,NA,NA,0
2325,3,0,NA,NA,NA,1
2326,3,3,23,24,9,1
2327,3,0,NA,NA,NA,0
2328,3,2,19,19,NA,1
2329,2,0,NA,NA,NA,2
2330,2,0,NA,NA,NA,2
2331,3,0,NA,NA,NA,3
2332,3,0,NA,NA,NA,3
2333,3,0,NA,NA,NA,3
2334,2,1,NA,NA,NA,2
2335,1,0,NA,NA,NA,1
2336,1,1,9,NA,NA,1
2337,2,0,NA,NA,NA,2
2338,4,2,13,9,NA,3
2339,3,0,NA,NA,NA,3
2340,4,0,NA,NA,NA,4
2341,2,1,NA,NA,NA,2
