Tag_ID,Tiller_23,Inf_23,Spikelet_A,Spikelet_B,Spikelet_C,tiller_Herb
2342,4,0,NA,NA,NA,4
2343,2,1,26,NA,NA,0
2344,3,1,15,NA,NA,2
2345,3,2,11,17,NA,1
2346,2,0,NA,NA,NA,2
2347,1,1,25,NA,NA,1
2348,2,1,20,NA,NA,0
2349,2,0,NA,NA,NA,0
2350,2,1,18,NA,NA,0
2351,1,0,NA,NA,NA,0
2352,4,0,NA,NA,NA,0
2353,1,0,NA,NA,NA,0
2354,3,0,NA,NA,NA,0
2355,2,1,14,NA,NA,0
2356,3,3,12,14,14,0
2357,3,0,NA,NA,NA,0
2358,3,1,14,NA,NA,0
2359,4,0,NA,NA,NA,0
2360,6,3,NA,NA,NA,0
2361,3,0,NA,NA,NA,0
2362,2,1,20,NA,NA,0
2363,1,0,NA,NA,NA,0
2364,1,1,16,NA,NA,0
2365,2,2,17,17,NA,2
2366,2,0,NA,NA,NA,0
2367,2,0,NA,NA,NA,0
2368,4,0,NA,NA,NA,4
2369,5,3,NA,NA,NA,3
2370,5,5,NA,NA,NA,1
2371,1,0,NA,NA,NA,0
2401,4,0,NA,NA,NA,4
2402,4,0,NA,NA,NA,2
2403,3,1,15,NA,NA,3
2404,3,3,27,17,13,3
2405,3,2,NA,NA,NA,2
2406,6,2,NA,NA,NA,3
2407,6,0,NA,NA,NA,6
2408,6,4,NA,NA,NA,6
2409,8,0,NA,NA,NA,8
2410,3,1,NA,NA,NA,3
2411,3,1,15,NA,NA,2
2412,4,0,NA,NA,NA,3
2413,2,0,NA,NA,NA,2
2414,7,1,NA,NA,NA,7
2415,12,0,NA,NA,NA,8
2416,20,0,NA,NA,NA,6
2417,19,0,NA,NA,NA,11
2418,5,3,15,NA,NA,5
2419,19,3,15,15,11,12
2420,26,0,NA,NA,NA,15
2421,7,3,NA,NA,NA,7
2422,30,0,NA,NA,NA,17
2423,23,0,NA,NA,NA,7
2424,7,4,23,19,17,2
2425,6,2,NA,NA,NA,6
2426,10,3,NA,NA,NA,10
2427,5,3,NA,NA,NA,4
2428,10,0,NA,NA,NA,6
2429,2,2,NA,NA,NA,2
2430,28,0,NA,NA,NA,20
2431,29,0,NA,NA,NA,8
2432,9,2,NA,NA,NA,9
2433,3,2,23,35,NA,1
2434,45,0,NA,NA,NA,27
2435,5,2,NA,NA,NA,5
2436,18,1,NA,NA,NA,6
2437,11,2,23,NA,NA,5
2438,29,0,NA,NA,NA,29
2439,49,0,NA,NA,NA,27
2440,6,6,17,23,19,6
2441,15,6,NA,NA,NA,9
2442,16,9,NA,NA,NA,7
2443,9,7,NA,NA,NA,8
2444,2,2,NA,NA,NA,2
2445,10,1,NA,NA,NA,10
2446,7,0,NA,NA,NA,7
2447,7,0,NA,NA,NA,7
2448,28,0,NA,NA,NA,14
2449,5,1,NA,NA,NA,5
2450,11,0,NA,NA,NA,9
2451,5,2,NA,NA,NA,4
2452,9,2,NA,NA,NA,9
2453,15,0,NA,NA,NA,15
2454,5,1,NA,NA,NA,5
2455,4,0,NA,NA,NA,4
2456,3,3,23,13,7,3
2457,3,1,NA,NA,NA,3
2458,4,2,NA,NA,NA,4
2459,3,2,17,NA,NA,3
2501,7,0,NA,NA,NA,7
2502,4,2,19,17,NA,4
2503,3,0,NA,NA,NA,3
2504,3,0,NA,NA,NA,3
2505,3,0,NA,NA,NA,3
2506,1,1,21,NA,NA,0
2507,3,3,NA,NA,NA,0
2508,7,0,NA,NA,NA,0
2509,2,1,NA,NA,NA,0
2510,4,3,15,15,19,3
2511,3,2,NA,NA,NA,1
2512,1,1,33,NA,NA,1
2513,1,1,NA,NA,NA,1
2514,4,0,NA,NA,NA,2
2515,7,0,NA,NA,NA,0
2516,3,2,NA,NA,NA,1
2517,1,1,NA,NA,NA,0
2518,8,0,NA,NA,NA,2
2519,11,0,NA,NA,NA,2
2520,4,3,NA,NA,NA,2
2521,3,0,NA,NA,NA,0
2522,3,1,7,NA,NA,3
2523,4,3,11,7,13,4
2524,6,0,NA,NA,NA,6
2525,8,0,NA,NA,NA,8
2526,7,1,NA,NA,NA,6
2527,2,0,NA,NA,NA,2
2528,1,1,NA,NA,NA,1
2529,6,0,NA,NA,NA,5
2530,3,0,NA,NA,NA,0
2531,17,0,NA,NA,NA,4
2532,3,1,19,NA,NA,3
2533,14,0,NA,NA,NA,11
2534,4,0,NA,NA,NA,3
2535,6,0,NA,NA,NA,6
2536,1,0,NA,NA,NA,1
2537,5,0,NA,NA,NA,1
2538,1,0,NA,NA,NA,0
2539,3,0,NA,NA,NA,3
2540,1,0,NA,NA,NA,1
2541,1,0,NA,NA,NA,0
2542,2,0,NA,NA,NA,0
2543,3,0,NA,NA,NA,0
2544,1,1,NA,NA,NA,0
2545,3,2,14,7,NA,0
2546,3,3,NA,NA,NA,0
2547,7,0,NA,NA,NA,5
2548,2,2,22,16,NA,0
2549,12,0,NA,NA,NA,0
2550,6,4,NA,NA,NA,0
2551,3,3,NA,NA,NA,0
2552,1,1,NA,NA,NA,0
2553,4,0,NA,NA,NA,0
2554,1,1,NA,NA,NA,0
2555,2,2,16,18,NA,0
2556,3,0,NA,NA,NA,0
2557,4,4,NA,NA,NA,0
2558,4,0,NA,NA,NA,1
2559,2,2,20,23,NA,0
2560,4,0,NA,NA,NA,0
2561,4,0,NA,NA,NA,0
2562,1,1,NA,NA,NA,0
2563,3,2,NA,NA,NA,0
2564,6,0,NA,NA,NA,1
2565,4,0,NA,NA,NA,0
2566,3,0,NA,NA,NA,2
2567,3,0,NA,NA,NA,5
2568,2,1,6,NA,NA,0
2569,2,2,NA,NA,NA,0
2570,2,1,9,NA,NA,0
2571,2,0,NA,NA,NA,0
2577,7,0,NA,NA,NA,0
2578,2,2,12,NA,NA,0
2579,2,1,NA,NA,NA,0
2580,1,0,NA,NA,NA,0
2581,4,3,NA,NA,NA,0
2582,3,2,17,16,NA,2
2583,3,3,NA,NA,NA,0
2584,6,4,13,10,12,0
2585,1,1,NA,NA,NA,0
2586,3,3,NA,NA,NA,0
2587,1,1,NA,NA,NA,0
2588,3,3,NA,NA,NA,0
2589,3,1,NA,NA,NA,0
2590,5,0,NA,NA,NA,0
2591,4,4,NA,NA,NA,0
2601,4,3,4,14,23,0
2602,3,3,NA,NA,NA,0
2603,2,0,NA,NA,NA,2
2604,2,1,NA,NA,NA,2
2605,2,2,17,9,NA,2
2606,4,2,NA,NA,NA,0
2607,6,2,NA,NA,NA,2
2608,3,2,NA,NA,NA,3
2609,3,1,21,NA,NA,1
2610,2,2,NA,NA,NA,1
2611,2,2,NA,NA,NA,1
2612,2,2,NA,NA,NA,0
2613,4,3,NA,NA,NA,0
2614,1,1,NA,NA,NA,0
2615,4,3,NA,NA,NA,0
2616,4,4,11,11,25,0
2617,2,2,NA,NA,NA,1
2618,4,4,NA,NA,NA,0
2619,6,0,NA,NA,NA,4
2620,2,2,17,25,NA,2
2621,11,0,NA,NA,NA,2
2622,3,3,5,11,13,2
2623,3,2,NA,NA,NA,1
2624,3,0,NA,NA,NA,3
2625,4,4,NA,NA,NA,1
2626,4,4,NA,NA,NA,0
2627,3,3,NA,NA,NA,3
2628,1,0,NA,NA,NA,1
2629,3,0,NA,NA,NA,3
2630,3,0,NA,NA,NA,3
2631,6,0,NA,NA,NA,6
2632,1,0,NA,NA,NA,1
2633,3,0,NA,NA,NA,3
2634,2,0,NA,NA,NA,2
2635,3,0,NA,NA,NA,3
2636,2,0,NA,NA,NA,2
2637,1,0,NA,NA,NA,1
2638,2,0,NA,NA,NA,2
2639,4,0,NA,NA,NA,4
2640,1,0,NA,NA,NA,1
2641,3,0,NA,NA,NA,3
2642,1,0,NA,NA,NA,1
2643,4,0,NA,NA,NA,4
2644,2,1,7,NA,NA,2
2645,2,0,NA,NA,NA,2
2646,3,0,NA,NA,NA,3
2647,1,1,NA,NA,NA,2
2648,7,0,NA,NA,NA,2
2649,2,0,NA,NA,NA,0
2650,2,1,33,NA,NA,2
2651,9,0,NA,NA,NA,3
2652,14,0,NA,NA,NA,6
2653,9,4,10,10,5,1
2654,3,2,5,8,NA,0
2655,3,0,NA,NA,NA,5
2656,9,0,NA,NA,NA,4
2657,3,1,NA,NA,NA,2
2658,2,1,NA,NA,NA,2
2659,1,0,NA,NA,NA,1
2660,3,3,NA,NA,NA,3
2661,3,3,NA,NA,NA,3
2662,2,2,NA,NA,NA,1
2663,9,7,18,14,13,9
2664,3,3,NA,NA,NA,2
2665,1,1,NA,NA,NA,1
2666,4,4,NA,NA,NA,4
2667,5,5,19,12,NA,4
2668,5,5,NA,NA,NA,2
2669,3,3,NA,NA,NA,3
2670,9,0,NA,NA,NA,3
2671,4,4,15,15,NA,4
2672,3,2,8,NA,NA,2
2673,2,0,NA,NA,NA,1
2674,2,2,NA,NA,NA,2
2675,3,3,15,NA,NA,3
2676,4,4,15,11,13,4
2677,11,0,NA,NA,NA,10
2678,3,0,NA,NA,NA,2
2679,11,0,NA,NA,NA,4
2680,13,0,NA,NA,NA,10
2681,5,1,NA,NA,NA,4
2682,2,2,NA,NA,NA,2
2683,2,2,15,11,NA,1
2684,3,3,NA,NA,NA,3
2685,3,2,NA,NA,NA,2
2686,5,5,12,15,14,5
2687,7,0,NA,NA,NA,3
2688,3,3,NA,NA,NA,3
2689,4,0,NA,NA,NA,4
2690,10,0,NA,NA,NA,8
2691,3,3,29,16,NA,1
2692,2,2,NA,NA,NA,1
2693,5,5,12,7,13,1
2694,2,2,NA,NA,NA,1
2695,4,4,15,NA,NA,3
2696,3,1,17,NA,NA,1
2697,4,0,NA,NA,NA,0
2698,2,2,NA,NA,NA,2
2699,5,5,19,NA,NA,5
2700,11,0,NA,NA,NA,3
2701,8,0,NA,NA,NA,0
2702,16,0,NA,NA,NA,0
2703,18,0,NA,NA,NA,0
2704,29,1,NA,NA,NA,0
2705,15,5,32,36,24,0
2706,20,0,NA,NA,NA,0
2707,13,6,NA,NA,NA,0
2708,23,0,NA,NA,NA,0
2709,5,0,NA,NA,NA,0
2710,16,6,20,34,35,0
2711,32,0,NA,NA,NA,0
2712,14,1,NA,NA,NA,0
2713,16,6,22,28,21,0
2714,16,6,NA,NA,NA,0
2715,20,0,NA,NA,NA,0
2716,20,2,20,19,NA,0
2717,17,0,NA,NA,NA,0
2718,9,0,NA,NA,NA,0
2719,24,0,NA,NA,NA,0
2720,13,0,NA,NA,NA,0
2721,14,0,NA,NA,NA,0
2722,15,0,NA,NA,NA,0
2723,26,0,NA,NA,NA,0
2724,13,0,NA,NA,NA,0
2725,23,0,NA,NA,NA,0
2726,19,0,NA,NA,NA,0
2727,16,2,NA,NA,NA,7
2728,18,0,NA,NA,NA,0
2729,23,2,33,26,NA,0
2730,10,1,34,NA,NA,4
2731,6,5,NA,NA,NA,0
2732,18,9,NA,NA,NA,0
2733,40,12,NA,NA,NA,0
2734,33,15,NA,NA,NA,0
2735,23,13,NA,NA,NA,0
2736,11,11,NA,NA,NA,0
2737,19,4,NA,NA,NA,0
2738,56,25,NA,NA,NA,0
2739,5,3,NA,NA,NA,0
2740,19,12,NA,NA,NA,0
2741,20,6,NA,NA,NA,0
2742,39,8,NA,NA,NA,0
2743,4,3,NA,NA,NA,0
2744,8,5,NA,NA,NA,0
2745,25,11,NA,NA,NA,0
2746,14,9,NA,NA,NA,0
2747,23,19,NA,NA,NA,0
2748,36,17,NA,NA,NA,0
2749,19,9,NA,NA,NA,0
2750,26,17,NA,NA,NA,0
2751,24,15,NA,NA,NA,0
2752,13,6,NA,NA,NA,0
2753,28,21,NA,NA,NA,0
2754,12,10,NA,NA,NA,0
2755,17,8,NA,NA,NA,0
2756,4,4,NA,NA,NA,0
2757,10,7,NA,NA,NA,0
2758,29,23,NA,NA,NA,0
2759,16,13,NA,NA,NA,0
2760,26,19,NA,NA,NA,0
2761,18,2,NA,NA,NA,0
2762,9,3,NA,NA,NA,0
2763,21,18,NA,NA,NA,0
2764,24,16,NA,NA,NA,0
2765,18,3,NA,NA,NA,0
2766,40,10,NA,NA,NA,0
2767,73,31,NA,NA,NA,0
2768,14,11,NA,NA,NA,0
2769,14,3,NA,NA,NA,0
2770,27,5,NA,NA,NA,0
2771,34,26,NA,NA,NA,0
2772,23,3,NA,NA,NA,0
2773,15,1,NA,NA,NA,0
2774,42,19,NA,NA,NA,0
2775,34,24,NA,NA,NA,0
2776,11,7,NA,NA,NA,0
2777,13,13,NA,NA,NA,0
2778,8,5,NA,NA,NA,0
2779,36,19,NA,NA,NA,0
2780,26,19,NA,NA,NA,0
2781,24,4,NA,NA,NA,0
2782,6,4,NA,NA,NA,1
2783,55,13,NA,NA,NA,0
2784,27,11,NA,NA,NA,0
2785,4,4,NA,NA,NA,0
2786,39,10,NA,NA,NA,0
2787,23,4,NA,NA,NA,0
2788,37,23,NA,NA,NA,0
2789,53,27,NA,NA,NA,0
2790,44,36,NA,NA,NA,0
2791,26,18,NA,NA,NA,0
2792,13,8,NA,NA,NA,0
2793,33,21,NA,NA,NA,0
2794,12,10,NA,NA,NA,0
2795,57,33,NA,NA,NA,0
2796,22,5,NA,NA,NA,0
2797,2,0,NA,NA,NA,0
2798,19,9,NA,NA,NA,0
2799,23,13,NA,NA,NA,0
2800,29,10,NA,NA,NA,0
2801,20,6,NA,NA,NA,0
2802,40,23,NA,NA,NA,0
2803,83,51,NA,NA,NA,0
2804,12,12,NA,NA,NA,0
2805,46,29,NA,NA,NA,0
2806,39,27,NA,NA,NA,0
2807,34,15,NA,NA,NA,0
2808,15,7,NA,NA,NA,0
2809,23,5,NA,NA,NA,0
2810,6,0,NA,NA,NA,0
2811,5,1,NA,NA,NA,0
2812,30,10,NA,NA,NA,0
2813,4,1,NA,NA,NA,1
2814,1,0,NA,NA,NA,0
2815,4,1,NA,NA,NA,0
2816,14,5,NA,NA,NA,0
2817,19,15,NA,NA,NA,0
2818,34,24,NA,NA,NA,0
2819,47,32,NA,NA,NA,0
2820,44,25,NA,NA,NA,0
2821,24,13,NA,NA,NA,0
2822,38,27,NA,NA,NA,0
2823,11,4,NA,NA,NA,0
2824,7,4,NA,NA,NA,0
2825,52,22,NA,NA,NA,0
2826,23,10,NA,NA,NA,0
2827,32,17,NA,NA,NA,0
2828,38,12,NA,NA,NA,0
2829,11,3,NA,NA,NA,0
2830,9,3,NA,NA,NA,0
2831,7,7,NA,NA,NA,7
2832,5,5,NA,NA,NA,5
2833,9,6,NA,NA,NA,9
2834,3,3,NA,NA,NA,3
2835,5,5,NA,NA,NA,5
2836,12,4,NA,NA,NA,0
2837,6,3,NA,NA,NA,6
2838,4,2,NA,NA,NA,4
2839,2,1,NA,NA,NA,2
2840,8,5,NA,NA,NA,5
2841,5,5,NA,NA,NA,5
2842,5,3,NA,NA,NA,3
2843,19,9,NA,NA,NA,9
2844,6,2,NA,NA,NA,0
2845,12,3,NA,NA,NA,0
2846,27,0,NA,NA,NA,0
2847,9,3,NA,NA,NA,0
2848,8,1,NA,NA,NA,0
2849,15,2,NA,NA,NA,0
2850,4,0,NA,NA,NA,0
2851,15,1,65,NA,NA,0
2852,5,0,NA,NA,NA,0
2853,18,0,NA,NA,NA,0
2854,10,5,29,38,24,0
2855,25,1,NA,NA,NA,0
2856,20,3,34,27,26,0
2857,8,0,NA,NA,NA,0
2858,11,1,NA,NA,NA,0
2859,6,1,20,NA,NA,0
2860,7,0,NA,NA,NA,0
2861,41,0,NA,NA,NA,0
2862,10,1,35,NA,NA,0
2863,8,4,NA,NA,NA,0
2864,6,2,NA,NA,NA,0
2865,18,1,NA,NA,NA,0
2866,72,0,NA,NA,NA,0
2867,9,4,27,25,34,1
2868,11,0,NA,NA,NA,0
2869,14,6,NA,NA,NA,0
2870,32,0,NA,NA,NA,5
2871,12,1,NA,NA,NA,0
2872,6,0,NA,NA,NA,0
2873,31,0,NA,NA,NA,0
2874,25,0,NA,NA,NA,0
2875,25,3,NA,NA,NA,1
2876,13,0,NA,NA,NA,
2877,9,1,NA,NA,NA,0
2878,18,9,27,18,16,8
2879,9,4,NA,NA,NA,2
2880,16,0,NA,NA,NA,0
2881,16,2,NA,NA,NA,0
2882,20,3,36,42,31,0
2883,16,3,NA,NA,NA,0
2884,9,1,NA,NA,NA,1
2885,21,5,34,36,28,0
2886,10,1,NA,NA,NA,0
2887,13,0,NA,NA,NA,0
2888,23,0,NA,NA,NA,0
2889,4,0,NA,NA,NA,0
2890,11,0,NA,NA,NA,0
2891,55,0,NA,NA,NA,0
2892,30,0,NA,NA,NA,0
2893,18,1,NA,NA,NA,0
2894,8,0,NA,NA,NA,0
2895,8,0,NA,NA,NA,0
2896,9,1,46,NA,NA,0
2897,11,4,NA,NA,NA,0
2898,12,4,NA,NA,NA,0
2899,10,4,NA,NA,NA,0
2900,18,8,38,22,25,0
2901,7,2,25,23,NA,0
2902,9,0,NA,NA,NA,0
2903,9,1,NA,NA,NA,0
2904,13,0,NA,NA,NA,0
2905,17,1,24,NA,NA,0
2906,12,0,NA,NA,NA,0
2907,6,0,NA,NA,NA,0
2908,17,0,NA,NA,NA,0
2909,8,0,NA,NA,NA,0
2910,18,1,13,NA,NA,0
2911,19,0,NA,NA,NA,0
2912,22,0,NA,NA,NA,0
2913,19,2,NA,NA,NA,0
2914,14,2,32,42,NA,0
2915,22,1,NA,NA,NA,0
2916,4,0,NA,NA,NA,3
2917,4,0,NA,NA,NA,0
2918,14,0,NA,NA,NA,0
2919,17,0,NA,NA,NA,0
2920,31,0,NA,NA,NA,0
2921,4,2,NA,NA,NA,0
2922,23,1,NA,NA,NA,0
2923,11,2,NA,NA,NA,1
2924,15,3,25,33,32,0
2925,16,0,NA,NA,NA,0
2926,15,0,NA,NA,NA,0
2927,21,3,NA,NA,NA,0
2928,24,10,NA,NA,NA,0
2929,14,7,23,28,29,0
2930,10,1,NA,NA,NA,0
2931,3,2,NA,NA,NA,0
2932,8,2,35,24,NA,0
2933,24,0,NA,NA,NA,1
2934,18,0,NA,NA,NA,0
2935,18,4,NA,NA,NA,0
2936,4,1,NA,NA,NA,0
2937,20,4,25,33,NA,0
2938,5,0,NA,NA,NA,0
2939,31,2,NA,NA,NA,0
2940,41,0,NA,NA,NA,0
2941,20,0,NA,NA,NA,0
2942,18,5,49,45,38,0
2943,32,9,30,34,25,0
2944,5,0,NA,NA,NA,0
2945,19,3,NA,NA,NA,0
2946,19,0,NA,NA,NA,0
2947,5,0,NA,NA,NA,0
2948,16,0,NA,NA,NA,0
2949,18,8,NA,NA,NA,0
2950,3,2,NA,NA,NA,0
2951,29,4,NA,NA,NA,0
2952,18,4,47,45,39,0
2953,18,0,NA,NA,NA,0
2954,10,1,NA,NA,NA,0
2955,3,0,NA,NA,NA,0
2956,31,0,NA,NA,NA,0
2957,14,1,NA,NA,NA,0
2958,6,3,25,17,18,0
2959,28,7,30,29,39,0
2960,15,0,NA,NA,NA,0
2961,6,1,NA,NA,NA,0
2962,10,0,NA,NA,NA,0
2963,11,1,NA,NA,NA,0
2964,6,0,NA,NA,NA,0
2965,4,3,17,15,11,0
2966,3,3,NA,NA,NA,0
2967,3,3,NA,NA,NA,0
2968,4,0,NA,NA,NA,0
2969,8,0,NA,NA,NA,0
2970,10,0,NA,NA,NA,0
2971,3,1,15,NA,NA,0
2972,1,0,NA,NA,NA,0
2973,3,0,NA,NA,NA,0
2974,1,1,NA,NA,NA,0
2975,3,2,24,15,NA,0
2976,4,0,NA,NA,NA,0
2977,4,0,NA,NA,NA,0
2978,7,0,NA,NA,NA,0
2979,3,2,NA,NA,NA,0
2980,10,8,13,11,11,0
2981,3,2,NA,NA,NA,0
2982,3,0,NA,NA,NA,0
2983,3,0,NA,NA,NA,0
2984,3,4,NA,NA,NA,0
2985,1,1,NA,NA,NA,1
2986,4,0,NA,NA,NA,0
2987,7,2,NA,NA,NA,0
2988,8,1,15,NA,NA,0
2989,2,1,40,NA,NA,0
2990,7,5,NA,NA,NA,2
2991,6,0,NA,NA,NA,0
2992,2,0,NA,NA,NA,0
2993,1,1,NA,NA,NA,0
2994,4,3,NA,NA,NA,2
2995,5,0,NA,NA,NA,0
2996,5,2,37,29,NA,1
2997,3,0,NA,NA,NA,1
2998,5,0,NA,NA,NA,0
2999,5,0,NA,NA,NA,0
3000,2,0,NA,NA,NA,2
1,21,0,NA,NA,NA,0
2,16,1,NA,NA,NA,0
3,12,4,32,34,28,1
4,15,4,NA,NA,NA,0
5,38,1,NA,NA,NA,2
6,17,1,NA,NA,NA,0
7,17,0,NA,NA,NA,0
8,14,0,NA,NA,NA,1
9,19,1,50,NA,NA,1
10,14,0,NA,NA,NA,0
11,13,4,49,26,21,2
12,14,0,NA,NA,NA,0
13,21,0,NA,NA,NA,0
14,28,0,NA,NA,NA,0
15,16,0,NA,NA,NA,1
16,8,0,NA,NA,NA,0
17,23,0,NA,NA,NA,0
18,9,1,59,NA,NA,0
19,19,0,NA,NA,NA,0
20,8,2,35,NA,NA,
21,10,0,NA,NA,NA,0
22,18,0,NA,NA,NA,0
23,6,0,NA,NA,NA,0
